vmPFC_OFC,ACC,Amygdala,Insula,Hippocampus,dlPFC,Parahippocampal,PCC,Angular
-0.3350449921923924,-0.406305216302152,-0.599773266036438,-0.9786616830904873,-0.5313907547022527,-0.5703268777463986,-0.8827683592944777,-0.7185925276408375,-0.5034573724390243
-0.06808335892530688,-0.7819658178916307,-1.0065216384979396,-1.538337124749298,-0.528716506423123,-0.3288417724385369,-0.5827662811663417,-1.0153022522954973,-0.43350373043314605
0.24045449810111158,-1.1152353227497809,-1.0564874786890535,-1.7552601340601512,-0.480717550044944,-0.04528520337553703,-0.2404032690002565,-1.226627856959397,-0.2838982729717202
0.20736896006029415,-1.2241366634363255,-0.8431790795404972,-1.5993171531441663,-0.515203702789934,0.03331300260203035,-0.1637687014184724,-1.380756492012061,-0.13722877940277517
-0.17166921738781443,-1.09379799623157,-0.6182259663782086,-1.2534592187466576,-0.5874951146753844,-0.23691721046950032,-0.2312604367996026,-1.4612148205855822,-0.20559779464892305
-0.5823770691088516,-0.8887411052665865,-0.5730677673494187,-1.018603441303675,-0.688655375437857,-0.7642717770335303,-0.37701183326095133,-1.4206842847381198,-0.5303861200080374
-0.6951588091627001,-0.6719992220374895,-0.6120107736972146,-0.9693572714884856,-0.7830279028181317,-1.0858179700151998,-0.7388401166092853,-1.1192860912645632,-0.6707721193476981
-0.38647425495372084,-0.28866814119583056,-0.4275175633624515,-0.814460473512468,-0.6682218450282227,-0.6615285602109118,-1.222930681073775,-0.38748798149159613,-0.0654953433881793
0.20145115871032032,0.34226943633454904,0.12364692796835627,-0.27308436032773836,-0.16471853116367333,0.47033987381259046,-1.3097855466176533,0.6739574742477972,1.1779739709321597
0.7381163609686551,0.9455924902464086,0.7776345150151485,0.45394192363151586,0.5481729979586156,1.5071545817396697,-0.6281585410785371,1.5334813885933154,2.1468847742720794
0.9176045522301615,1.1006667711402516,1.0895037934468998,0.8080698340738091,1.0044303863917698,1.6288982731331973,0.41883789523244397,1.6287363245309054,2.032622598788243
0.6885732213365657,0.7401564829524765,0.902584669316487,0.5359285929074773,0.94938467502585,0.8815933384733227,0.94452018811372,1.0174081226169975,1.0514974057357276
0.2767677210116939,0.28760122774956215,0.5303772919219903,0.03901292589884453,0.6347785073606858,0.08228027913792213,0.5421629172645973,0.44752849971061237,0.20196710635360113
-0.03423319943048615,0.23512297124965525,0.44768345984217506,-0.08559123409641256,0.5342133202538853,-0.1148355127412555,-0.2661860057114961,0.6217781810627651,0.15354168376535746
-0.118814267896629,0.6592816675317339,0.8250191925893391,0.2688690706431683,0.8568647032522282,0.21583236963365254,-0.6307607355030087,1.4561975253177541,0.6486019660137156
-0.023589744830848608,1.1881597559257981,1.3722176859140327,0.6685116807688943,1.3932629094891664,0.6407337368438012,-0.27364861510454347,2.1716078362770626,1.0241245844793667
0.14335803859049914,1.3650141671097291,1.6126798233149446,0.7128757635550842,1.7302280951109887,0.9517713367529999,0.3121790682196579,2.0670976923672657,1.006078962690831
0.29468267920898117,0.9998054017566378,1.3022976980202614,0.46188429984395846,1.5530004517825755,1.191699847522251,0.464374153201088,1.1202451426381286,0.8000521839564091
0.39472140933410593,0.25715573634729577,0.6117383872299187,0.25330744868330635,0.8567380214125984,1.338893426526655,0.028256299998690212,-0.1035256150125978,0.618773860144444
0.454053805820437,-0.48708797845070456,-0.04921656960631898,0.24478142056944224,-0.014842595543095527,1.2636117949099521,-0.5550525475321928,-0.9786882072412262,0.42543569506300744
0.46694784889166424,-0.8843354587412552,-0.35310251835672213,0.2538877741337066,-0.5848533883264491,0.9584546910497342,-0.7433000782610893,-1.2262515297438688,0.14172575182901775
0.35593064150090836,-0.8184554250156848,-0.24695784232052725,0.02223230600580567,-0.6170141770525405,0.5896870599403051,-0.4224349786124691,-0.9474759272213146,-0.11628424632222994
0.04369900811279166,-0.47428305954084965,0.05464420245276951,-0.45885870714606347,-0.3265462979569676,0.267425712407828,0.025031765552653698,-0.44896373244177745,-0.13780502848788437
-0.39877736600116864,-0.21763614827934424,0.20187473641376832,-0.9321493871391444,-0.20850688311688192,-0.0929122129685866,0.09987597910509327,-0.08347392814333383,0.10596008653677269
-0.734572611134522,-0.31662467871580435,-0.07148141606144341,-1.129376240744849,-0.6111217036858924,-0.5812861843314123,-0.38261963926664944,-0.10019984436750792,0.38361300889098543
-0.7378606195189416,-0.6641398764034866,-0.7097055075781213,-0.9500495096052226,-1.3839532093950542,-1.0354967196480476,-1.1191310290658991,-0.4431066708213467,0.42629636900831214
-0.39179515914417995,-0.7890223940789707,-1.299029911649439,-0.4125875150044629,-1.9005184065522975,-1.1174684647218613,-1.459592626820107,-0.6985199357425085,0.1856113750224977
0.07964983671870958,-0.3026207365030805,-1.3973381054338492,0.3825656742680197,-1.565929843209636,-0.7105862957473792,-0.8520834560191206,-0.45715689551764876,-0.16736347078574504
0.3650550893528407,0.5769716690066042,-0.9843904474169048,1.1195106315619903,-0.4870251196607237,-0.16459648317713632,0.5781477750520534,0.14982135212245107,-0.46131574267204356
0.28409886242423527,1.0864157778908563,-0.523805567251034,1.2784745238417035,0.43058016522001913,-0.01926930496562486,1.89296248180802,0.44076489472503183,-0.6628727258534605
-0.08601872484438301,0.692293755392199,-0.5050567843967337,0.5941132423628336,0.31868557961627586,-0.46365170668874933,2.1144977703319374,-0.07323013586966265,-0.8096946454634397
-0.47282829412322064,-0.23708618191106642,-0.9647217093974009,-0.46499775133250454,-0.666340464980823,-1.1603957532301505,1.290987205286039,-1.0035442163473705,-0.9289899532015279
-0.6201817853991032,-0.754376909932127,-1.5091064299169241,-0.9732082251090298,-1.4421564135059157,-1.6260470323503167,0.5133567214478861,-1.4111074794484706,-1.0597655745960848
-0.48517386984586147,-0.39330752344461845,-1.731654153356679,-0.5133931731749444,-1.220175673542561,-1.664078672077137,0.6294153674330352,-0.8832298866134523,-1.2193820501434092
-0.25114749690575594,0.2844667968241442,-1.5134503107082657,0.2886851925994134,-0.39515832275161733,-1.3761527678744703,1.1888656452517887,-0.05256889691631972,-1.2748382519392418
-0.1368810195087415,0.36074426903092327,-0.9764671537012864,0.442648356197944,0.026559807695622772,-0.9147275060154326,1.0498833974850452,0.12862682667004288,-1.0018294243508137
-0.1809387002214557,-0.33526807318121754,-0.29564889528299254,-0.2395545966407451,-0.2711000490812209,-0.37239259854571416,-0.07837619397840402,-0.4959939412099194,-0.39487790487890045
